tick,elapsed_time,exploration_duration,exploration_pct,og_pct,octomap_pct,gt_known_cells,current_known_cells,matched_cells,gt_known_voxels,current_known_voxels,matched_voxels,free_ratio,occupied_ratio,unknown_ratio,iou_free,iou_occupied,exploration_rate,avg_exploration_rate,estimated_completion_time
195,195.999,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
196,196.999,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
197,197.999,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
198,198.999,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
199,199.999,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
200,201.000,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
201,201.999,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
202,202.999,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
203,203.999,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
204,204.999,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
205,206.000,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
206,207.001,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
207,207.999,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
208,209.002,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
209,209.999,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
210,210.999,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
211,211.999,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
212,212.999,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
213,214.001,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
214,214.999,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
215,215.999,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
216,216.999,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
217,217.999,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
218,219.000,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
219,220.000,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
220,221.000,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
221,222.000,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
222,222.999,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
223,224.000,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
224,225.000,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
225,226.000,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
226,227.000,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
227,228.000,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
228,229.000,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
229,230.000,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
230,231.002,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
231,232.000,-1.000,11.780,11.780,0.000,25272,3772,2977,0,0,0,0.222,0.018,0.760,0.131,0.004,0.000,0.000,-1.000
232,233.000,-1.000,11.811,11.811,0.000,25272,3780,2985,0,0,0,0.223,0.018,0.759,0.131,0.004,0.032,0.003,27859.719
233,234.000,-1.000,11.855,11.855,0.000,25272,3791,2996,0,0,0,0.223,0.018,0.759,0.131,0.004,0.044,0.007,12239.469
234,235.000,-1.000,11.938,11.938,0.000,25272,3812,3017,0,0,0,0.225,0.018,0.757,0.132,0.004,0.083,0.015,5953.733
235,236.000,-1.000,11.950,11.950,0.000,25272,3815,3020,0,0,0,0.225,0.018,0.757,0.132,0.004,0.012,0.014,6072.889
236,237.000,-1.000,12.009,12.009,0.000,25272,3830,3035,0,0,0,0.226,0.018,0.756,0.133,0.004,0.059,0.019,4634.763
237,238.000,-1.000,12.057,12.057,0.000,25272,3846,3047,0,0,0,0.227,0.018,0.755,0.134,0.004,0.047,0.022,4027.677
238,239.000,-1.000,12.136,12.136,0.000,25272,3874,3067,0,0,0,0.229,0.018,0.753,0.134,0.004,0.079,0.028,3187.551
239,240.000,-1.000,12.247,12.247,0.000,25272,3913,3095,0,0,0,0.231,0.018,0.751,0.136,0.004,0.111,0.036,2445.507
240,241.000,-1.000,12.330,12.330,0.000,25272,3941,3116,0,0,0,0.233,0.018,0.749,0.137,0.004,0.083,0.041,2158.970
241,242.000,-1.000,12.603,12.603,0.000,25272,4022,3185,0,0,0,0.238,0.018,0.744,0.139,0.004,0.273,0.064,1368.758
242,243.000,-1.000,12.737,12.737,0.000,25272,4061,3219,0,0,0,0.240,0.018,0.742,0.141,0.004,0.135,0.071,1230.442
243,244.001,-1.000,13.050,13.050,0.000,25272,4153,3298,0,0,0,0.246,0.018,0.736,0.144,0.004,0.312,0.095,914.865
244,245.000,-1.000,13.113,13.113,0.000,25272,4171,3314,0,0,0,0.247,0.018,0.735,0.145,0.004,0.063,0.092,945.683
245,246.004,-1.000,13.374,13.374,0.000,25272,4248,3380,0,0,0,0.252,0.018,0.730,0.148,0.004,0.260,0.109,796.874
246,247.000,-1.000,13.814,13.814,0.000,25272,4367,3491,0,0,0,0.260,0.018,0.722,0.153,0.004,0.441,0.142,607.264
247,248.000,-1.000,13.897,13.897,0.000,25272,4389,3512,0,0,0,0.261,0.018,0.721,0.154,0.004,0.083,0.136,632.918
248,249.000,-1.000,13.988,13.988,0.000,25272,4414,3535,0,0,0,0.262,0.018,0.719,0.155,0.004,0.091,0.132,653.891
249,250.000,-1.000,14.292,14.292,0.000,25272,4497,3612,0,0,0,0.268,0.018,0.714,0.158,0.004,0.305,0.149,575.784
250,251.000,-1.000,14.395,14.395,0.000,25272,4531,3638,0,0,0,0.270,0.018,0.712,0.159,0.004,0.103,0.144,593.422
251,252.000,-1.000,14.546,14.546,0.000,25272,4579,3676,0,0,0,0.273,0.018,0.709,0.161,0.004,0.150,0.145,589.883
252,253.000,-1.000,14.708,14.708,0.000,25272,4628,3717,0,0,0,0.276,0.018,0.705,0.162,0.004,0.162,0.147,581.787
253,254.000,-1.000,14.862,14.862,0.000,25272,4673,3756,0,0,0,0.279,0.018,0.703,0.164,0.004,0.154,0.147,577.695
254,255.000,-1.000,14.930,14.930,0.000,25272,4694,3773,0,0,0,0.280,0.019,0.701,0.165,0.004,0.067,0.139,610.420
255,256.000,-1.000,15.207,15.207,0.000,25272,4768,3843,0,0,0,0.285,0.019,0.697,0.168,0.004,0.277,0.153,553.747
256,257.000,-1.000,15.305,15.305,0.000,25272,4794,3868,0,0,0,0.287,0.019,0.695,0.169,0.004,0.099,0.148,573.399
257,258.000,-1.000,15.345,15.345,0.000,25272,4805,3878,0,0,0,0.287,0.019,0.694,0.169,0.004,0.040,0.137,618.405
258,259.000,-1.000,15.808,15.808,0.000,25272,4927,3995,0,0,0,0.295,0.019,0.686,0.174,0.004,0.463,0.170,496.708
259,260.000,-1.000,15.891,15.891,0.000,25272,4949,4016,0,0,0,0.296,0.019,0.685,0.175,0.004,0.083,0.161,522.874
260,261.000,-1.000,16.109,16.109,0.000,25272,5006,4071,0,0,0,0.300,0.019,0.681,0.178,0.004,0.218,0.167,503.741
261,262.000,-1.000,16.311,16.311,0.000,25272,5059,4122,0,0,0,0.303,0.019,0.678,0.180,0.004,0.202,0.170,492.112
262,263.001,-1.000,16.402,16.402,0.000,25272,5083,4145,0,0,0,0.305,0.019,0.677,0.181,0.004,0.091,0.162,515.572
263,264.000,-1.000,16.746,16.746,0.000,25272,5189,4232,0,0,0,0.312,0.019,0.670,0.185,0.004,0.345,0.180,461.512
264,265.000,-1.000,16.809,16.809,0.000,25272,5205,4248,0,0,0,0.313,0.019,0.669,0.185,0.004,0.063,0.169,493.169
265,266.000,-1.000,16.900,16.900,0.000,25272,5232,4271,0,0,0,0.314,0.019,0.667,0.186,0.004,0.091,0.161,516.410
266,267.000,-1.000,16.963,16.963,0.000,25272,5249,4287,0,0,0,0.316,0.019,0.666,0.187,0.004,0.063,0.151,549.338
267,268.001,-1.000,16.995,16.995,0.000,25272,5259,4295,0,0,0,0.316,0.019,0.665,0.187,0.004,0.032,0.139,596.280
268,269.001,-1.000,17.260,17.260,0.000,25272,5340,4362,0,0,0,0.321,0.019,0.660,0.190,0.004,0.265,0.152,545.031
269,270.000,-1.000,17.296,17.296,0.000,25272,5354,4371,0,0,0,0.322,0.019,0.659,0.191,0.004,0.036,0.140,589.945
270,271.001,-1.000,17.430,17.430,0.000,25272,5397,4405,0,0,0,0.325,0.019,0.657,0.192,0.004,0.134,0.140,591.387
271,272.000,-1.000,17.569,17.569,0.000,25272,5436,4440,0,0,0,0.327,0.019,0.654,0.193,0.004,0.139,0.140,590.858
272,273.000,-1.000,17.751,17.751,0.000,25272,5491,4486,0,0,0,0.331,0.019,0.651,0.195,0.004,0.182,0.144,572.130
273,274.000,-1.000,17.901,17.901,0.000,25272,5535,4524,0,0,0,0.334,0.019,0.648,0.197,0.004,0.150,0.144,568.465
274,275.000,-1.000,18.151,18.151,0.000,25272,5610,4587,0,0,0,0.338,0.019,0.643,0.200,0.004,0.249,0.155,528.379
275,276.000,-1.000,18.234,18.234,0.000,25272,5632,4608,0,0,0,0.340,0.019,0.642,0.201,0.004,0.083,0.148,553.500
276,277.000,-1.000,18.562,18.562,0.000,25272,5732,4691,0,0,0,0.346,0.019,0.635,0.204,0.004,0.328,0.166,491.196
277,278.000,-1.000,18.681,18.681,0.000,25272,5766,4721,0,0,0,0.348,0.019,0.633,0.205,0.004,0.119,0.161,504.818
278,279.000,-1.000,18.934,18.934,0.000,25272,5839,4785,0,0,0,0.353,0.019,0.628,0.208,0.004,0.253,0.170,476.014
279,280.000,-1.000,19.017,19.017,0.000,25272,5863,4806,0,0,0,0.355,0.019,0.627,0.209,0.004,0.083,0.162,501.191
280,281.001,-1.000,19.096,19.096,0.000,25272,5883,4826,0,0,0,0.356,0.019,0.626,0.210,0.004,0.079,0.153,527.624
281,282.000,-1.000,19.429,19.429,0.000,25272,5984,4910,0,0,0,0.362,0.019,0.619,0.213,0.005,0.332,0.171,470.509
282,283.001,-1.000,19.500,19.500,0.000,25272,6005,4928,0,0,0,0.363,0.019,0.618,0.214,0.005,0.071,0.161,499.254
283,284.001,-1.000,19.559,19.559,0.000,25272,6023,4943,0,0,0,0.364,0.019,0.617,0.215,0.005,0.059,0.151,532.536
284,285.000,-1.000,19.721,19.721,0.000,25272,6077,4984,0,0,0,0.367,0.020,0.613,0.216,0.005,0.162,0.152,527.556
285,286.001,-1.000,19.729,19.729,0.000,25272,6096,4986,0,0,0,0.367,0.021,0.612,0.216,0.005,0.008,0.138,582.748
286,287.001,-1.000,19.765,19.765,0.000,25272,6108,4995,0,0,0,0.368,0.021,0.611,0.217,0.005,0.036,0.128,629.137
287,288.001,-1.000,19.876,19.876,0.000,25272,6142,5023,0,0,0,0.370,0.021,0.609,0.218,0.005,0.111,0.126,636.623
288,289.001,-1.000,19.880,19.880,0.000,25272,6146,5024,0,0,0,0.370,0.021,0.609,0.218,0.005,0.004,0.114,704.862
289,290.001,-1.000,19.868,19.868,0.000,25272,6146,5021,0,0,0,0.370,0.021,0.609,0.218,0.005,-0.012,0.101,792.490
290,291.001,-1.000,19.868,19.868,0.000,25272,6146,5021,0,0,0,0.370,0.021,0.609,0.218,0.005,0.000,0.091,880.545
291,292.001,-1.000,19.868,19.868,0.000,25272,6146,5021,0,0,0,0.370,0.021,0.609,0.218,0.005,0.000,0.082,978.383
292,293.001,-1.000,19.868,19.868,0.000,25272,6146,5021,0,0,0,0.370,0.021,0.609,0.218,0.005,0.000,0.074,1087.093
293,294.001,-1.000,19.868,19.868,0.000,25272,6146,5021,0,0,0,0.370,0.021,0.609,0.218,0.005,0.000,0.066,1207.881
294,295.001,-1.000,19.872,19.872,0.000,25272,6147,5022,0,0,0,0.370,0.021,0.609,0.218,0.005,0.004,0.060,1333.188
295,296.001,-1.000,20.200,20.200,0.000,25272,6258,5105,0,0,0,0.376,0.022,0.602,0.221,0.007,0.328,0.087,917.937
296,297.001,-1.000,20.260,20.260,0.000,25272,6276,5120,0,0,0,0.377,0.022,0.601,0.222,0.007,0.059,0.084,947.305
297,298.001,-1.000,20.513,20.513,0.000,25272,6355,5184,0,0,0,0.381,0.023,0.596,0.224,0.008,0.253,0.101,786.374
298,299.001,-1.000,21.079,21.079,0.000,25272,6525,5327,0,0,0,0.391,0.024,0.585,0.230,0.007,0.566,0.148,534.868
299,300.001,-1.000,21.747,21.747,0.000,25272,6704,5496,0,0,0,0.403,0.024,0.573,0.238,0.007,0.669,0.200,391.895
300,301.001,-1.000,21.985,21.985,0.000,25272,6772,5556,0,0,0,0.407,0.024,0.569,0.240,0.007,0.237,0.203,383.460
301,302.001,-1.000,22.159,22.159,0.000,25272,6827,5600,0,0,0,0.410,0.024,0.566,0.242,0.007,0.174,0.201,388.204
302,303.001,-1.000,22.523,22.523,0.000,25272,6948,5692,0,0,0,0.417,0.025,0.558,0.246,0.007,0.364,0.217,357.257
303,304.001,-1.000,22.535,22.535,0.000,25272,6959,5695,0,0,0,0.417,0.026,0.557,0.246,0.007,0.012,0.196,394.492
304,305.005,-1.000,22.669,22.669,0.000,25272,7007,5729,0,0,0,0.419,0.027,0.554,0.248,0.007,0.134,0.190,406.717
305,306.001,-1.000,22.812,22.812,0.000,25272,7048,5765,0,0,0,0.421,0.027,0.551,0.249,0.008,0.143,0.185,416.294
306,307.001,-1.000,22.887,22.887,0.000,25272,7068,5784,0,0,0,0.423,0.027,0.550,0.250,0.008,0.075,0.174,442.176
307,308.001,-1.000,22.954,22.954,0.000,25272,7088,5801,0,0,0,0.424,0.027,0.549,0.250,0.008,0.067,0.164,470.706
308,309.001,-1.000,23.025,23.025,0.000,25272,7110,5819,0,0,0,0.425,0.027,0.548,0.251,0.009,0.071,0.154,498.424
309,310.001,-1.000,23.188,23.188,0.000,25272,7162,5860,0,0,0,0.428,0.028,0.544,0.253,0.009,0.162,0.155,494.874
310,311.001,-1.000,23.520,23.520,0.000,25272,7257,5944,0,0,0,0.433,0.029,0.538,0.256,0.009,0.332,0.173,442.254
311,312.001,-1.000,23.849,23.849,0.000,25272,7357,6027,0,0,0,0.438,0.030,0.532,0.260,0.010,0.328,0.188,404.027
312,313.001,-1.000,23.963,23.963,0.000,25272,7387,6056,0,0,0,0.440,0.030,0.530,0.261,0.010,0.115,0.181,419.844
313,314.001,-1.000,24.019,24.019,0.000,25272,7409,6070,0,0,0,0.441,0.030,0.529,0.262,0.010,0.055,0.169,450.830
314,315.001,-1.000,24.252,24.252,0.000,25272,7475,6129,0,0,0,0.445,0.031,0.524,0.264,0.011,0.233,0.175,432.787
315,316.001,-1.000,24.244,24.244,0.000,25272,7478,6127,0,0,0,0.444,0.032,0.524,0.264,0.011,-0.008,0.157,483.353
316,317.002,-1.000,24.347,24.347,0.000,25272,7523,6153,0,0,0,0.446,0.033,0.521,0.265,0.012,0.103,0.151,499.912
317,318.001,-1.000,24.347,24.347,0.000,25272,7527,6153,0,0,0,0.446,0.033,0.521,0.265,0.012,0.000,0.136,555.457
318,319.001,-1.000,24.395,24.395,0.000,25272,7553,6165,0,0,0,0.446,0.034,0.519,0.265,0.013,0.047,0.127,593.786
319,320.001,-1.000,24.426,24.426,0.000,25272,7564,6173,0,0,0,0.446,0.035,0.519,0.266,0.014,0.032,0.118,641.758
320,321.001,-1.000,24.458,24.458,0.000,25272,7579,6181,0,0,0,0.447,0.035,0.518,0.266,0.014,0.032,0.109,692.096
321,322.001,-1.000,24.454,24.454,0.000,25272,7580,6180,0,0,0,0.447,0.035,0.518,0.266,0.014,-0.004,0.098,772.145
322,323.001,-1.000,24.458,24.458,0.000,25272,7580,6181,0,0,0,0.447,0.035,0.518,0.266,0.014,0.004,0.088,854.057
323,324.001,-1.000,24.466,24.466,0.000,25272,7593,6183,0,0,0,0.447,0.036,0.517,0.266,0.015,0.008,0.080,939.512
324,325.001,-1.000,24.466,24.466,0.000,25272,7595,6183,0,0,0,0.447,0.036,0.517,0.266,0.015,0.000,0.072,1043.902
325,326.001,-1.000,24.462,24.462,0.000,25272,7601,6182,0,0,0,0.448,0.036,0.516,0.266,0.012,-0.004,0.065,1167.043
326,327.001,-1.000,24.442,24.442,0.000,25272,7601,6177,0,0,0,0.448,0.036,0.516,0.266,0.012,-0.020,0.056,1342.654
327,328.001,-1.000,24.735,24.735,0.000,25272,7682,6251,0,0,0,0.453,0.036,0.511,0.269,0.012,0.293,0.080,941.660
328,329.001,-1.000,24.929,24.929,0.000,25272,7734,6300,0,0,0,0.456,0.036,0.508,0.271,0.012,0.194,0.091,822.031
329,330.001,-1.000,25.024,25.024,0.000,25272,7762,6324,0,0,0,0.458,0.036,0.506,0.272,0.012,0.095,0.092,817.731
330,331.001,-1.000,25.059,25.059,0.000,25272,7769,6333,0,0,0,0.458,0.036,0.506,0.273,0.012,0.036,0.086,870.587
331,332.001,-1.000,25.063,25.063,0.000,25272,7769,6334,0,0,0,0.458,0.036,0.506,0.273,0.012,0.004,0.078,962.353
332,333.001,-1.000,25.127,25.127,0.000,25272,7784,6350,0,0,0,0.459,0.036,0.505,0.273,0.012,0.063,0.076,979.855
333,334.001,-1.000,25.135,25.135,0.000,25272,7787,6352,0,0,0,0.459,0.036,0.504,0.273,0.012,0.008,0.070,1076.230
334,335.001,-1.000,25.146,25.146,0.000,25272,7790,6355,0,0,0,0.460,0.036,0.504,0.274,0.012,0.012,0.064,1173.371
335,336.001,-1.000,25.138,25.138,0.000,25272,7790,6353,0,0,0,0.459,0.036,0.504,0.273,0.012,-0.008,0.057,1322.107
336,337.001,-1.000,25.174,25.174,0.000,25272,7800,6362,0,0,0,0.460,0.036,0.504,0.274,0.012,0.036,0.055,1372.403
337,338.005,-1.000,25.170,25.170,0.000,25272,7800,6361,0,0,0,0.460,0.036,0.504,0.274,0.012,-0.004,0.049,1537.319
338,339.001,-1.000,25.170,25.170,0.000,25272,7800,6361,0,0,0,0.460,0.036,0.504,0.274,0.012,0.000,0.044,1708.132
339,340.001,-1.000,25.170,25.170,0.000,25272,7800,6361,0,0,0,0.460,0.036,0.504,0.274,0.012,0.000,0.039,1897.925
340,341.001,-1.000,25.190,25.190,0.000,25272,7808,6366,0,0,0,0.460,0.036,0.503,0.274,0.012,0.020,0.037,1996.916
341,342.001,-1.000,25.202,25.202,0.000,25272,7811,6369,0,0,0,0.461,0.036,0.503,0.274,0.012,0.012,0.035,2142.988
342,343.001,-1.000,25.245,25.245,0.000,25272,7823,6380,0,0,0,0.461,0.036,0.502,0.275,0.012,0.044,0.036,2090.118
343,344.002,-1.000,25.253,25.253,0.000,25272,7827,6382,0,0,0,0.462,0.036,0.502,0.275,0.012,0.008,0.033,2266.401
344,345.001,-1.000,25.281,25.281,0.000,25272,7838,6389,0,0,0,0.462,0.036,0.501,0.275,0.012,0.028,0.032,2302.397
345,346.004,-1.000,25.289,25.289,0.000,25272,7841,6391,0,0,0,0.463,0.036,0.501,0.275,0.012,0.008,0.030,2490.600
346,347.005,-1.000,25.289,25.289,0.000,25272,7842,6391,0,0,0,0.463,0.036,0.501,0.275,0.012,0.000,0.027,2767.334
347,348.002,-1.000,25.289,25.289,0.000,25272,7842,6391,0,0,0,0.463,0.036,0.501,0.275,0.012,0.000,0.024,3074.815
348,349.002,-1.000,25.289,25.289,0.000,25272,7842,6391,0,0,0,0.463,0.036,0.501,0.275,0.012,0.000,0.022,3416.462
349,350.002,-1.000,25.289,25.289,0.000,25272,7842,6391,0,0,0,0.463,0.036,0.501,0.275,0.012,0.000,0.020,3796.068
350,351.002,-1.000,25.289,25.289,0.000,25272,7842,6391,0,0,0,0.463,0.036,0.501,0.275,0.012,0.000,0.018,4217.854
351,352.002,-1.000,25.289,25.289,0.000,25272,7842,6391,0,0,0,0.463,0.036,0.501,0.275,0.012,0.000,0.016,4686.504
352,353.002,-1.000,25.324,25.324,0.000,25272,7844,6400,0,0,0,0.463,0.036,0.501,0.275,0.012,0.036,0.018,4169.634
353,354.002,-1.000,25.332,25.332,0.000,25272,7844,6402,0,0,0,0.463,0.036,0.501,0.275,0.012,0.008,0.017,4415.643
354,355.002,-1.000,25.305,25.305,0.000,25272,7844,6395,0,0,0,0.463,0.036,0.501,0.275,0.012,-0.028,0.012,6000.161
355,356.002,-1.000,25.328,25.328,0.000,25272,7846,6401,0,0,0,0.463,0.036,0.501,0.275,0.012,0.024,0.014,5499.394
356,357.002,-1.000,25.324,25.324,0.000,25272,7847,6400,0,0,0,0.463,0.036,0.501,0.275,0.012,-0.004,0.012,6315.247
357,358.002,-1.000,25.328,25.328,0.000,25272,7847,6401,0,0,0,0.463,0.036,0.501,0.275,0.012,0.004,0.011,6765.180
358,359.002,-1.000,25.499,25.499,0.000,25272,7886,6444,0,0,0,0.466,0.036,0.498,0.277,0.012,0.170,0.027,2763.631
359,360.002,-1.000,25.819,25.819,0.000,25272,7971,6525,0,0,0,0.471,0.036,0.493,0.281,0.012,0.321,0.056,1317.282
360,361.002,-1.000,25.819,25.819,0.000,25272,7971,6525,0,0,0,0.471,0.036,0.493,0.281,0.012,0.000,0.051,1463.647
361,362.002,-1.000,25.823,25.823,0.000,25272,7971,6526,0,0,0,0.471,0.036,0.493,0.281,0.012,0.004,0.046,1612.201
362,363.002,-1.000,25.823,25.823,0.000,25272,7971,6526,0,0,0,0.471,0.036,0.493,0.281,0.012,0.000,0.041,1791.335
363,364.002,-1.000,25.823,25.823,0.000,25272,7971,6526,0,0,0,0.471,0.036,0.493,0.281,0.012,0.000,0.037,1990.372
364,365.002,-1.000,25.823,25.823,0.000,25272,7971,6526,0,0,0,0.471,0.036,0.493,0.281,0.012,0.000,0.034,2211.525
365,366.002,-1.000,25.823,25.823,0.000,25272,7971,6526,0,0,0,0.471,0.036,0.493,0.281,0.012,0.000,0.030,2457.249
366,367.002,-1.000,25.823,25.823,0.000,25272,7971,6526,0,0,0,0.471,0.036,0.493,0.281,0.012,0.000,0.027,2730.277
367,368.002,-1.000,25.823,25.823,0.000,25272,7971,6526,0,0,0,0.471,0.036,0.493,0.281,0.012,0.000,0.024,3033.641
368,369.002,-1.000,25.823,25.823,0.000,25272,7971,6526,0,0,0,0.471,0.036,0.493,0.281,0.012,0.000,0.022,3370.713
369,370.002,-1.000,25.823,25.823,0.000,25272,7971,6526,0,0,0,0.471,0.036,0.493,0.281,0.012,0.000,0.020,3745.236
370,371.002,-1.000,25.823,25.823,0.000,25272,7971,6526,0,0,0,0.471,0.036,0.493,0.281,0.012,0.000,0.018,4161.374
371,372.002,-1.000,25.823,25.823,0.000,25272,7971,6526,0,0,0,0.471,0.036,0.493,0.281,0.012,0.000,0.016,4623.748
372,373.002,-1.000,25.823,25.823,0.000,25272,7971,6526,0,0,0,0.471,0.036,0.493,0.281,0.012,0.000,0.014,5137.498
373,374.002,-1.000,25.823,25.823,0.000,25272,7971,6526,0,0,0,0.471,0.036,0.493,0.281,0.012,0.000,0.013,5708.331
374,375.002,-1.000,25.823,25.823,0.000,25272,7971,6526,0,0,0,0.471,0.036,0.493,0.281,0.012,0.000,0.012,6342.590
375,376.002,-1.000,25.823,25.823,0.000,25272,7971,6526,0,0,0,0.471,0.036,0.493,0.281,0.012,0.000,0.011,7047.323
376,377.003,-1.000,25.823,25.823,0.000,25272,7971,6526,0,0,0,0.471,0.036,0.493,0.281,0.012,0.000,0.009,7830.359
377,378.003,-1.000,25.823,25.823,0.000,25272,7971,6526,0,0,0,0.471,0.036,0.493,0.281,0.012,0.000,0.009,8700.398
378,379.002,-1.000,25.823,25.823,0.000,25272,7971,6526,0,0,0,0.471,0.036,0.493,0.281,0.012,0.000,0.008,9667.109
379,380.002,-1.000,25.823,25.823,0.000,25272,7971,6526,0,0,0,0.471,0.036,0.493,0.281,0.012,0.000,0.007,10741.233
380,381.002,-1.000,25.823,25.823,0.000,25272,7971,6526,0,0,0,0.471,0.036,0.493,0.281,0.012,0.000,0.006,11934.703
381,382.002,-1.000,25.823,25.823,0.000,25272,7971,6526,0,0,0,0.471,0.036,0.493,0.281,0.012,0.000,0.006,13260.781
382,383.002,-1.000,25.823,25.823,0.000,25272,7971,6526,0,0,0,0.471,0.036,0.493,0.281,0.012,0.000,0.005,14734.201
383,384.002,-1.000,25.823,25.823,0.000,25272,7971,6526,0,0,0,0.471,0.036,0.493,0.281,0.012,0.000,0.005,16371.335
384,385.002,-1.000,25.823,25.823,0.000,25272,7971,6526,0,0,0,0.471,0.036,0.493,0.281,0.012,0.000,0.004,18190.372
385,386.002,-1.000,25.823,25.823,0.000,25272,7971,6526,0,0,0,0.471,0.036,0.493,0.281,0.012,0.000,0.004,20211.524
386,387.002,-1.000,25.823,25.823,0.000,25272,7971,6526,0,0,0,0.471,0.036,0.493,0.281,0.012,0.000,0.003,22457.249
387,388.002,-1.000,25.823,25.823,0.000,25272,7971,6526,0,0,0,0.471,0.036,0.493,0.281,0.012,0.000,0.003,24952.499
388,389.002,-1.000,25.823,25.823,0.000,25272,7971,6526,0,0,0,0.471,0.036,0.493,0.281,0.012,0.000,0.003,27724.999
389,390.002,-1.000,25.823,25.823,0.000,25272,7971,6526,0,0,0,0.471,0.036,0.493,0.281,0.012,0.000,0.002,30805.554
390,391.002,-1.000,25.823,25.823,0.000,25272,7971,6526,0,0,0,0.471,0.036,0.493,0.281,0.012,0.000,0.002,34228.394
